id,group,abbr,page_url,criterion,act_rule,element_n,tag,selector,accessible_name,name_source,full_src,src_source,srcset,css_width,css_height,natural_width,natural_height,containing_link,nearby_text,svg_markup,empty_placeholder,evaluator_code,date,outcome_TOFILL,justification_TOFILL
15,mundo,Cornell,https://www.cornell.edu/,1.1.1,qt1vmo,11,img,div.slide-mask > div.slideshow > a.grid-box > img.image-replace,Felix Heisel on the podcast.,alt,https://media.univcomm.cornell.edu/photos/400x225/177DCC89-D4B8-177E-7EB3D14B8077D79E.jpg,currentSrc,,377,212,400,225,https://www.youtube.com/watch?v=DbYBU2SFr_s,Research Matters Podcast: What if buildings were made to be remade?,,,R04,2026-09-09,,
15,mundo,Cornell,https://www.cornell.edu/,1.1.1,qt1vmo,12,img,div.slide-mask > div.slideshow > a.grid-box > img.image-replace,Visitors learning about birds at Migration Celebration.,alt,https://media.univcomm.cornell.edu/photos/400x225/B0530151-A738-F9C9-6EC9481FD6F8CA01.jpg,currentSrc,,377,212,400,225,https://news.cornell.edu/stories/2026/08/lab-ornithology-host-annual-migration-celebration,Lab of Ornithology to host annual Migration Celebration,,,R04,2026-09-09,,
15,mundo,Cornell,https://www.cornell.edu/,1.1.1,qt1vmo,23,img,a.socialmedia-grid-link > div.socialmedia-grid > div.socialmedia-item > img,"Cornell's Song of the Vowels statue, as seen through leafty trees with students walking along a path on the Cornell Arts Quad behind it.",alt,https://media.univcomm.cornell.edu/photos/360x360/073D2BCF-C7D7-34E9-3C24C512A67D0FAE.jpg,currentSrc,,226,226,360,360,https://socialmedia.cornell.edu/?utm_source=cornelledu&utm_medium=social_stripe&utm_campaign=images,,,,R04,2026-09-09,,
15,mundo,Cornell,https://www.cornell.edu/,1.1.1,qt1vmo,24,img,a.socialmedia-grid-link > div.socialmedia-grid > div.socialmedia-item > img,"A crowded lecture hall at Cornell University, with students paying close attention.",alt,https://media.univcomm.cornell.edu/photos/360x360/074CA0F2-9EBB-5861-8946B5E244D81EA5.jpg,currentSrc,,110,110,360,360,https://socialmedia.cornell.edu/?utm_source=cornelledu&utm_medium=social_stripe&utm_campaign=images,,,,R04,2026-09-09,,
15,mundo,Cornell,https://www.cornell.edu/,1.1.1,qt1vmo,25,img,a.socialmedia-grid-link > div.socialmedia-grid > div.socialmedia-item > img,Cornellians attend class outside and are sitting in a circle. One individual in the middle is talking. A laptop can be seen in the foreground.,alt,https://media.univcomm.cornell.edu/photos/360x360/07591FDC-A274-7AFC-5429233D3D4BBE0E.jpg,currentSrc,,110,110,360,360,https://socialmedia.cornell.edu/?utm_source=cornelledu&utm_medium=social_stripe&utm_campaign=images,,,,R04,2026-09-09,,
15,mundo,Cornell,https://www.cornell.edu/,1.1.1,qt1vmo,26,img,a.socialmedia-grid-link > div.socialmedia-grid > div.socialmedia-item > img,"Cornellians walk along a path near Cornell's Ho Plaza, with Cornell's McGraw Tower seen in the distance.",alt,https://media.univcomm.cornell.edu/photos/400x225/0767B630-A2F8-F79E-F984B5500B3DEE26.jpg,currentSrc,,226,110,400,225,https://socialmedia.cornell.edu/?utm_source=cornelledu&utm_medium=social_stripe&utm_campaign=images,,,,R04,2026-09-09,,
15,mundo,Cornell,https://www.cornell.edu/,1.1.1,qt1vmo,27,img,a.socialmedia-grid-link > div.socialmedia-grid > div.socialmedia-item > img,"Cornellians walk to class on a well-lit Cornell Arts Quad, with Cornell's Goldwin Smith Hall seen in the distance. A prominent tree with green leaves can be seen in the foreground.",alt,https://media.univcomm.cornell.edu/photos/400x225/098C4C82-B343-E263-95549D1E187983DC.jpg,currentSrc,,392,226,400,225,https://socialmedia.cornell.edu/?utm_source=cornelledu&utm_medium=social_stripe&utm_campaign=images,,,,R04,2026-09-09,,
15,mundo,Cornell,https://www.cornell.edu/,1.1.1,qt1vmo,28,img,a.socialmedia-grid-link > div.socialmedia-grid > div.socialmedia-item > img,"As seen through flowering bushes, Cornellians walk along a path near the Cornell University College of Veterinary Medicine building.",alt,https://media.univcomm.cornell.edu/photos/360x360/08D506DA-B0CC-69E0-70F2971735C1E0E7.jpg,currentSrc,,110,110,360,360,https://socialmedia.cornell.edu/?utm_source=cornelledu&utm_medium=social_stripe&utm_campaign=images,,,,R04,2026-09-09,,
15,mundo,Cornell,https://www.cornell.edu/,1.1.1,qt1vmo,29,img,a.socialmedia-grid-link > div.socialmedia-grid > div.socialmedia-item > img,"A Cornellian sits on the stairs in front of Cornell's Bailey Hall, holding a clipboard while writing.",alt,https://media.univcomm.cornell.edu/photos/360x360/078CAE08-E985-6ADA-5820E075329494FE.jpg,currentSrc,,110,110,360,360,https://socialmedia.cornell.edu/?utm_source=cornelledu&utm_medium=social_stripe&utm_campaign=images,,,,R04,2026-09-09,,
15,mundo,Cornell,https://www.cornell.edu/,1.1.1,qt1vmo,30,img,a.socialmedia-grid-link > div.socialmedia-grid > div.socialmedia-item > img,"A Cornell student and a Cornell professor are in deep conversation, discussing a satellite array that can be seen behind them.",alt,https://media.univcomm.cornell.edu/photos/360x360/097B30A0-9244-E7CE-CAC72FE8C536E5BC.jpg,currentSrc,,226,226,360,360,https://socialmedia.cornell.edu/?utm_source=cornelledu&utm_medium=social_stripe&utm_campaign=images,,,,R04,2026-09-09,,
