id,group,abbr,url,criterion,act_rule,rule_name,element_n,selector_or_description,applicable,outcome,measured_value,programmatic_context,evaluator_code,date,capture,notes,dialog_state
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,1,nav.skip-nav > ul > li > a.skip-link,no,,,,R04,2026-09-09,,"No es un caracter visible: la regla no aplica. Texto oculto visualmente, de tamano cero o desplazado fuera de pantalla.",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,2,nav.skip-nav > ul > li > a.skip-link,no,,,,R04,2026-09-09,,"No es un caracter visible: la regla no aplica. Texto oculto visualmente, de tamano cero o desplazado fuera de pantalla.",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,3,nav.skip-nav > ul > li > a.skip-link,no,,,,R04,2026-09-09,,"No es un caracter visible: la regla no aplica. Texto oculto visualmente, de tamano cero o desplazado fuera de pantalla.",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,4,div.content-container > ul.left-toolbar > li.menu-item > a,si,cumple,13.65:1,,R04,2026-09-09,,"umbral 4.5:1 (texto normal, 13.0px); texto: ""Students""",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,5,div.content-container > ul.left-toolbar > li.menu-item > a,si,cumple,13.65:1,,R04,2026-09-09,,"umbral 4.5:1 (texto normal, 13.0px); texto: ""Faculty & Staff""",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,6,div.content-container > ul.left-toolbar > li.menu-item > a,si,cumple,13.65:1,,R04,2026-09-09,,"umbral 4.5:1 (texto normal, 13.0px); texto: ""Parents""",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,7,div.content-container > ul.left-toolbar > li.menu-item > a,si,cumple,13.65:1,,R04,2026-09-09,,"umbral 4.5:1 (texto normal, 13.0px); texto: ""Alumni""",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,8,div.content-container > ul.left-toolbar > li.menu-item > a,si,cumple,13.65:1,,R04,2026-09-09,,"umbral 4.5:1 (texto normal, 13.0px); texto: ""Give""",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,9,div.content-container > ul.right-toolbar > li.menu-item > a,si,cumple,13.65:1,,R04,2026-09-09,,"umbral 4.5:1 (texto normal, 13.0px); texto: ""Map""",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,10,div.content-container > ul.right-toolbar > li.menu-item > a,si,cumple,13.65:1,,R04,2026-09-09,,"umbral 4.5:1 (texto normal, 13.0px); texto: ""Directory""",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,11,div.content-container > ul.right-toolbar > li.menu-item > a,si,cumple,13.65:1,,R04,2026-09-09,,"umbral 4.5:1 (texto normal, 13.0px); texto: ""bConnected""",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,12,div.content-container > ul.right-toolbar > li.menu-item > a,si,cumple,13.65:1,,R04,2026-09-09,,"umbral 4.5:1 (texto normal, 13.0px); texto: ""News""",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,13,div.content-container > form.navbar-form > div.inset-field-button > label.screen-reader-text,no,,,,R04,2026-09-09,,"No es un caracter visible: la regla no aplica. Texto oculto visualmente, de tamano cero o desplazado fuera de pantalla.",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,14,div.content-container > div.navbar-header > button.menu > span.sr-only,no,,,,R04,2026-09-09,,"No es un caracter visible: la regla no aplica. Texto oculto visualmente, de tamano cero o desplazado fuera de pantalla.",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,15,div.mobile-content > form.navbar-form > div.inset-field-button > label.screen-reader-text,no,,,,R04,2026-09-09,,"No es un caracter visible: la regla no aplica. Texto oculto visualmente, de tamano cero o desplazado fuera de pantalla.",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,16,div.mobile-content > ul.right-toolbar > li.menu-item > a,no,,,,R04,2026-09-09,,"No es un caracter visible: la regla no aplica. Texto oculto visualmente, de tamano cero o desplazado fuera de pantalla.",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,17,div.mobile-content > ul.right-toolbar > li.menu-item > a,no,,,,R04,2026-09-09,,"No es un caracter visible: la regla no aplica. Texto oculto visualmente, de tamano cero o desplazado fuera de pantalla.",sin CMP detectada
7,mundo,UC Berkeley,https://www.berkeley.edu/,1.4.3,afw4f7,Text has minimum contrast,18,div.mobile-content > ul.right-toolbar > li.menu-item > a,no,,,,R04,2026-09-09,,"No es un caracter visible: la regla no aplica. Texto oculto visualmente, de tamano cero o desplazado fuera de pantalla.",sin CMP detectada
